; CSV, generated by libsigrok4DSL 0.2.0 on Sun May 11 19:32:02 2025
; Channels (16/16)
; Sample rate: 5 MHz
; Sample count: 407.390720 M Samples
Time(s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
9.988843,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.988869,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9888864,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.988895,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.988947,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9889558,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.988973,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9977258,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9977344,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9977692,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9977866,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9977952,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9978038,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9978126,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9978212,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9978386,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9978472,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9978558,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9978732,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9978818,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9978906,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9978992,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9979078,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9979166,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9979252,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9979426,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9979772,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9979858,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9980032,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9980118,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9980206,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.9980292,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.9980638,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0314084,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0314172,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0314344,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0314432,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0314604,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0314692,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0314778,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0314864,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0314952,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0315472,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0315558,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0315732,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0315818,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0316338,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0316424,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0316598,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0316684,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0316772,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0316858,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0317118,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0317292,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0317464,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0317552,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0317638,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0317898,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0317984,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0318158,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0318332,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0318418,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0318678,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0318766,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0318852,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0319026,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0319198,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0319286,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0319458,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0319718,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0319806,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0319892,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0320066,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0320152,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0320498,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0320758,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0320932,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0321018,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0321106,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0321366,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0321452,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0321626,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0321798,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0321886,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0322058,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0322146,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0322318,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0322492,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0322666,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0322752,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0322838,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0323012,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0323186,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0323358,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0323532,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0323618,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0324052,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0324226,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.03244,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0324486,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0324572,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.032466,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0324746,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0324832,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.032492,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0325092,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0325266,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0325352,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.032544,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0325526,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0325612,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0325872,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.032596,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0326046,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0326132,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.032622,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.032674,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0326826,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0327,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0327086,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0327172,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.032726,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0327346,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0327432,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0327692,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.032778,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0327866,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0327952,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.03283,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0328472,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.032856,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0328646,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0328732,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.032882,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.032908,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0329166,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0329252,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.032934,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0329426,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0329512,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.03296,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0329686,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0329946,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0330034,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.033012,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0330294,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0330466,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0330554,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.033064,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0330726,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0330814,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0330986,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0331074,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033116,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0331334,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033142,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0331594,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0331766,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.033194,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0332114,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.03322,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0332286,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0332374,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0332546,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.033272,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033298,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0333066,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0333154,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0333674,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033376,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0333934,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033402,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0334366,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0334454,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.033454,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0334626,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.03348,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0334886,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0334974,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033506,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0335146,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033532,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0335406,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033558,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0335666,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0335754,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.033584,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0335928,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0336014,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0336188,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0336274,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0336448,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0336534,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033662,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0336708,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033688,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.033714,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0337314,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.03374,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0337488,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.033766,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0337748,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0338008,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033818,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0338268,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0338354,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0338614,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0338788,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0338874,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0339048,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0339134,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033922,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0339308,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.033948,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0339568,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0339654,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.033974,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0339914,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.034,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0340088,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0340174,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.034026,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.034052,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0340694,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0340868,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0340954,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0341388,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0341648,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0341734,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0341822,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0341994,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0342082,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0342254,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0342428,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0342602,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0342688,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0342774,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0342862,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0343034,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0343122,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0343208,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0343294,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0343468,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0343554,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0343728,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0343814,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0343902,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0344162,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0344334,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0344422,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0344942,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0345028,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0345202,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0345288,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0345462,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0345548,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0345722,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0345982,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0346068,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0346154,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0346242,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0346328,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0346414,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0346502,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0346674,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0346848,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0346934,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0347022,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0347108,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0347196,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0347282,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0347456,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0347542,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0347628,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0347802,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0347888,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0347976,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0348062,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0348148,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0348322,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0348408,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0348582,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0348668,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0348756,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0348842,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0349188,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0349276,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0349448,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0349536,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0349622,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0349708,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0349796,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0349882,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0349968,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0350056,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0350316,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0350402,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0350488,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0350662,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0350922,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0351008,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0351182,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0351268,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0351356,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0351616,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0351702,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0351788,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0352048,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0352136,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0352222,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0352308,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0352396,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0352482,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.035257,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0352742,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0352916,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0353002,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.035309,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.035335,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0353436,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.035361,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0353782,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.035387,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0353956,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.035413,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.035439,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0354476,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0354562,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0354736,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0354822,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0355342,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.035543,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0355602,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.035569,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0355776,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0356122,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0356296,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0356382,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.035647,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0356556,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.035699,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.035725,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0357336,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0357422,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0357682,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.035777,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0357856,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0358116,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0358202,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.035829,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0358376,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.035855,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0358724,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0358984,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.035907,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0359156,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.035933,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0359416,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0359504,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0359764,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0359936,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.0360024,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0360544,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.036063,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
10.0360804,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
10.036089,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
